"Compounds ID","Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: Metabolika Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# ChemSpider Results","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)","Mass List Match: HMDB Urine metabolites (v5. 4641 cpds)","MS2","Reference Ion","Group Area: cla","Group Area: cla/lps","Group Area: ctrl","Group Area: lps","Group Area: no2-cla/lps","Group CV [%]: cla","Group CV [%]: cla/lps","Group CV [%]: ctrl","Group CV [%]: lps","Group CV [%]: no2-cla/lps","Ratio: (cla) / (ctrl)","Ratio: (cla/lps) / (ctrl)","Ratio: (lps) / (ctrl)","Ratio: (no2-cla/lps) / (ctrl)","Ratio: (cla/lps) / (lps)","Ratio: (no2-cla/lps) / (lps)","Log2 Fold Change: (cla) / (ctrl)","Log2 Fold Change: (cla/lps) / (ctrl)","Log2 Fold Change: (lps) / (ctrl)","Log2 Fold Change: (no2-cla/lps) / (ctrl)","Log2 Fold Change: (cla/lps) / (lps)","Log2 Fold Change: (no2-cla/lps) / (lps)","P-value: (cla) / (ctrl)","P-value: (cla/lps) / (ctrl)","P-value: (lps) / (ctrl)","P-value: (no2-cla/lps) / (ctrl)","P-value: (cla/lps) / (lps)","P-value: (no2-cla/lps) / (lps)","Adj. P-value: (cla) / (ctrl)","Adj. P-value: (cla/lps) / (ctrl)","Adj. P-value: (lps) / (ctrl)","Adj. P-value: (no2-cla/lps) / (ctrl)","Adj. P-value: (cla/lps) / (lps)","Adj. P-value: (no2-cla/lps) / (lps)","Peak Rating (Max.)","Peak Rating: Liver-H-9.raw (F9)","Peak Rating: Liver-H-10.raw (F10)","Peak Rating: Liver-H-11.raw (F11)","Peak Rating: Liver-H-12.raw (F12)","Peak Rating: Liver-H-13.raw (F13)","Peak Rating: Liver-H-14.raw (F14)","Peak Rating: Liver-H-15.raw (F15)","Peak Rating: Liver-H-16.raw (F16)","Peak Rating: Liver-H-25.raw (F25)","Peak Rating: Liver-H-26.raw (F26)","Peak Rating: Liver-H-27.raw (F27)","Peak Rating: Liver-H-28.raw (F28)","Peak Rating: Liver-H-29.raw (F29)","Peak Rating: Liver-H-30.raw (F30)","Peak Rating: Liver-H-31.raw (F31)","Peak Rating: Liver-H-32.raw (F32)","Peak Rating: Liver-H-1.raw (F1)","Peak Rating: Liver-H-2.raw (F2)","Peak Rating: Liver-H-3.raw (F3)","Peak Rating: Liver-H-4.raw (F4)","Peak Rating: Liver-H-5.raw (F5)","Peak Rating: Liver-H-6.raw (F6)","Peak Rating: Liver-H-7.raw (F7)","Peak Rating: Liver-H-8.raw (F8)","Peak Rating: Liver-H-17.raw (F17)","Peak Rating: Liver-H-18.raw (F18)","Peak Rating: Liver-H-19.raw (F19)","Peak Rating: Liver-H-20.raw (F20)","Peak Rating: Liver-H-21.raw (F21)","Peak Rating: Liver-H-22.raw (F22)","Peak Rating: Liver-H-23.raw (F23)","Peak Rating: Liver-H-24.raw (F24)","Peak Rating: Liver-H-33.raw (F33)","Peak Rating: Liver-H-34.raw (F34)","Peak Rating: Liver-H-35.raw (F35)","Peak Rating: Liver-H-36.raw (F36)","Peak Rating: Liver-H-37.raw (F37)","Peak Rating: Liver-H-38.raw (F38)","Peak Rating: Liver-H-39.raw (F39)","Peak Rating: Liver-H-40.raw (F40)"
"1327","","False","Docosatrienoic acid","C22 H38 O2","Full match","Full match","No results","Full match","Full match","1.50","334.28768","333.28040","8.525","8521408.70843653","4","2","96.0","9.8","","Multiple matches found","No matches found","PreferredDDA","[M-H]-1","3155247.69434311","6222009.97538471","2838791.80738886","2943862.38163346","3759871.60465408","58.4631342609116","36.0359910348729","49.5251451541352","51.4584471846679","18.5480258771566","1.111","2.192","1.037","1.324","2.114","1.277","0.15","1.13","0.05","0.41","1.08","0.35","0.996518626792028","0.283030789003316","0.984473661454848","0.8994000530723","0.106609357618056","0.625154035117363","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","7.5","5.6","5.6","5.6","3.3","3.5","3.1","3.9","3.9","6.1","5.4","6.5","3.5","3.8","5.2","3.7","6.7","3.1","4.1","4.1","3.9","6.7","4.6","5.2","5.2","3.7","","2.2","4.1","3.7","3.7","2.2","5.6","6.0","5.2","5.6","6.4","6.7","7.5","6.0","4.8"
"1329","","False","2-Nitrophenyl octyl ether","C14 H21 N O3","Full match","No results","No results","Partial match","Full match","0.46","251.15226","250.14498","6.516","5846611.81016387","1","0","","","","Single match found","No matches found","PreferredDDA","[M-H]-1","3389999.76612372","3033731.92759034","3725809.66427065","3301714.37381669","3291632.20197491","27.0652538777364","16.0291897234231","18.2786857727461","26.1515376757204","18.9899862574907","0.910","0.814","0.886","0.883","0.919","0.997","-0.14","-0.30","-0.17","-0.18","-0.12","0.00","0.999990291833851","0.644603957164553","0.920791318806158","0.991783195564196","0.98080658657364","0.99514267491206","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","8.3","7.0","5.9","6.6","7.0","7.4","5.5","7.0","6.2","7.5","6.4","7.9","7.9","5.8","7.1","6.4","7.9","7.1","6.7","6.7","7.1","6.4","6.4","7.1","7.1","6.2","6.0","6.6","7.0","5.9","7.0","6.6","6.6","6.7","6.4","7.9","8.3","7.9","7.5","7.9","7.5"
"1331","","False","","C14 H2 Cl2 N4 O P2 S","Full match","No results","No results","No results","No results","-0.17","405.88009","404.87297","0.562","4062034.23526748","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","206080.791599384","103047.144105143","115021.361261409","131078.508552701","84591.4733411395","205.890076755022","66.3271602317165","133.796950040361","82.3928001536591","62.8728801477629","1.792","0.896","1.140","0.735","0.786","0.645","0.84","-0.16","0.19","-0.44","-0.35","-0.63","0.895499591147199","0.932337505940674","0.975684831158295","0.859230088955216","0.999638483323643","0.994505740720297","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","6.4","","","","","","","","6.4","3.6","4.0","","4.8","","4.5","","","","","2.7","0.8","","","5.0","","3.6","","2.9","","","","","","","4.8","","","","","","4.8"
"1345","","False","","C15 H28 N O2 P","Full match","No results","No results","No results","No results","0.04","285.18578","284.17850","4.349","7196289.71891448","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","377923.78899054","588890.840230122","1406635.2586143","984009.908345126","1849996.9607114","108.245929018915","60.5077438812381","90.9412713534973","96.4049780580488","89.8526633493483","0.269","0.419","0.700","1.315","0.598","1.880","-1.90","-1.26","-0.52","0.40","-0.74","0.91","0.784715298678738","0.626200426537513","0.986592442805869","0.945134624927684","0.892482196713324","0.726146338791007","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","6.4","","4.8","2.9","4.8","3.3","5.6","4.6","0.6","3.6","0.2","","2.0","3.1","3.9","3.1","2.5","1.7","","6.0","5.4","2.7","6.0","4.6","5.4","3.9","","5.4","6.0","","4.2","6.0","3.9","6.2","3.1","6.4","","3.5","6.0","5.6","4.2"
"1365","","False","","C25 H33 N5","Full match","No results","No results","No results","No results","-2.40","403.27263","402.26535","4.427","22796282.2563039","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","3984369.6864347","2192491.28072769","5482941.68275712","2129547.36986977","4756740.23328071","96.6146767735463","86.2024404650951","96.5219374069796","159.351468211191","84.9146012375455","0.727","0.400","0.388","0.868","1.030","2.234","-0.46","-1.32","-1.36","-0.20","0.04","1.16","0.941516568352524","0.809933843491223","0.68332403288407","0.980062859381582","0.999402533804534","0.349206219399884","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.729134393585682","5.0","0.2","1.2","","2.2","3.2","3.9","3.2","","","1.4","","1.3","","1.1","0.5","2.0","3.6","2.4","2.7","","","2.0","","2.4","0.5","","5.0","0.7","3.6","","1.4","1.2","1.4","2.4","0.7","4.3","0.7","0.7","1.8","1.4"
"1375","","False","(+/-)-Gingerol","C17 H26 O4","No match","Invalid mass","No results","No match","No match","-61220.94","276.17294","275.16562","4.141","7406605.63806322","11","2","87.9","9.4","","Single match found","Single match found","PreferredDDA","[M-H]-1","364036.805427916","493759.326819148","642738.678917634","244905.692567761","527788.993399333","79.5503581700587","70.6491002312952","85.1388425113726","97.273402224599","147.78474710888","0.566","0.768","0.381","0.821","2.016","2.155","-0.82","-0.38","-1.39","-0.28","1.01","1.11","0.852141249639039","0.961152085135359","0.761783608860414","0.988017955693728","0.985889082234631","0.46552664326935","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.865417676260515","5.5","2.1","","3.6","3.9","1.7","3.6","","","","","","2.5","2.7","1.6","1.2","2.9","","","3.5","","3.1","4.5","","2.0","","","","","","2.3","4.6","5.0","5.5","","4.1","1.5","","3.1","3.3","3.3"
"1384","","False","","C20 H33 Br O3","Full match","No results","No results","No results","No results","1.14","400.16176","399.15426","6.618","7446160.906304","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","988659.864629046","586553.027561582","1427583.33146086","738246.389496724","1738549.68191066","96.3149672891907","120.381569768478","103.282260508475","108.368701152219","105.572555555433","0.693","0.411","0.517","1.218","0.795","2.355","-0.53","-1.28","-0.95","0.28","-0.33","1.24","0.96317193223387","0.494186297702419","0.779138524757725","0.999971037105501","0.989415512964486","0.832807425199638","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.6","5.4","4.5","0.5","","","3.3","3.3","4.5","1.7","","","2.2","1.4","3.1","3.1","4.0","2.4","2.0","0.5","3.3","0.8","1.8","","1.2","1.8","","","","","1.0","5.2","1.2","5.6","","3.1","","0.7","","0.6",""
"1409","","False","","C17 H25 N2 O8 P","Full match","No results","No results","No results","No results","-2.81","416.13368","415.12647","6.384","10473409.185235","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","1328909.33481757","1050230.60838637","2485965.78403104","4326105.81306346","1841063.11112298","105.693124073899","80.5927661419822","69.9707324965119","67.5600062168949","91.4237755552682","0.535","0.422","1.740","0.741","0.243","0.426","-0.90","-1.24","0.80","-0.43","-2.04","-1.23","0.993638030601248","0.881191166761501","0.874564691012567","0.992415656984243","0.343082567490877","0.984825386770617","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.2","0.8","0.6","1.2","","4.2","3.0","4.6","3.3","5.0","2.2","","2.2","4.2","1.6","","","3.0","5.2","1.4","4.1","2.0","1.8","0.6","4.4","2.2","","3.9","1.8","2.4","4.8","1.1","1.7","1.4","4.5","","1.7","0.5","","0.5","2.3"
"1421","","False","","C25 H36 N4 O2","Full match","No results","No results","No match","No results","-1.94","424.28300","423.27574","2.779","12259254.9466892","8","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","2848026.81031921","3006805.58619594","4228776.9648915","3862386.86874596","5790040.11120619","81.0297776749651","75.4792126707974","57.9506103107514","60.2428578436906","44.5361187887053","0.673","0.711","0.913","1.369","0.778","1.499","-0.57","-0.49","-0.13","0.45","-0.36","0.58","0.432012865540999","0.893282108654148","0.774911969441575","0.951446877501467","0.999049505739832","0.350043454482714","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.729812414616961","6.2","4.5","3.7","5.5","3.7","1.8","1.2","0.8","","1.6","1.6","1.2","3.0","4.1","5.1","5.1","3.0","2.6","1.8","3.7","1.4","6.2","3.7","4.1","4.5","2.7","","2.6","1.1","1.8","4.3","4.1","4.5","4.7","5.1","3.3","4.5","3.7","3.7","4.7","4.8"
"1424","","False","6-Hydroxy-5-methyl-4,11-dioxoundecanoic acid","C12 H20 O5","Full match","Invalid mass","No results","Full match","No results","0.13","244.13111","243.12388","2.708","15123811.7961921","1","1","","","52.1","No matches found","No matches found","PreferredDDA","[M-H]-1","2866345.07417543","4114876.99531435","5045841.94873604","5565335.68042502","6157912.19046416","18.1988250090471","37.7635877252109","40.2932229559418","24.8632024847833","49.7481230246468","0.568","0.815","1.103","1.220","0.739","1.106","-0.82","-0.29","0.14","0.29","-0.44","0.15","0.114027119237329","0.676065602155023","0.738153713026409","0.233967463819192","0.10230918525646","0.895558582244856","0.999999999990232","0.999999999971901","0.99999999999954","0.646356037646228","0.999999999980223","0.999999999998553","5.8","4.5","2.6","3.7","4.1","4.5","5.2","5.2","2.3","2.3","3.1","1.0","3.8","2.7","4.6","3.5","2.7","4.1","1.1","2.2","1.6","5.2","4.1","4.8","5.8","4.0","2.8","4.7","4.7","4.3","5.3","4.3","4.7","3.7","5.1","3.0","4.7","1.4","3.0","4.1","4.1"
"1431","","False","","C17 H12 Cl N4 O6 P","Full match","No results","No results","No results","No results","3.09","434.01964","433.01212","5.332","5440557.1755184","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","194756.534723774","163021.611495206","179563.723192406","284070.857650613","155772.141815856","136.453628727622","44.8181047704408","185.256958992311","142.475030879227","33.3098443882926","1.085","0.908","1.582","0.868","0.574","0.548","0.12","-0.14","0.66","-0.21","-0.80","-0.87","0.966861127502682","0.752156657385918","0.999999992202979","0.649937893786547","0.759690098439478","0.65820313298438","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.6","","","","","3.9","3.3","5.6","","","","","","","","","","4.5","4.6","","","","","","","","","","","2.2","","","","","","","","","","",""
"1447","","False","","","No results","No results","No results","No results","No results","","504.72495","503.71768","0.619","3964570.60197653","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","88115.606365211","46320.3354162142","71726.1854491591","46754.1432139512","55385.3924640516","155.559607159429","58.7672669259154","218.916050229874","227.082860210288","33.8206284204715","1.228","0.646","0.652","0.772","0.991","1.185","0.30","-0.63","-0.62","-0.37","-0.01","0.24","0.984246383188153","0.505375338119639","0.77785081543481","0.501055738539799","0.991067059191536","0.990525971000442","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","6.5","4.9","","","","4.1","5.4","6.5","","","","","","","","","","6.0","5.9","","","","","","","","","","","6.5","","","","","","","","","","",""
"1453","","False","(+/-)12(13)-DiHOME","C18 H34 O4","Full match","Full match","No results","Not the top hit","Not the top hit","1.55","314.24620","313.23892","4.255","13200476.3706924","9","5","89.2","9.5","","Multiple matches found","No matches found","PreferredDDA","[M-H]-1","6252665.3798896","4949997.20336316","5566835.77138527","7428081.38254103","5102643.95300284","39.8984506333894","58.786819206968","47.3649147892577","48.5820079502613","40.2173074224768","1.123","0.889","1.334","0.917","0.666","0.687","0.17","-0.17","0.42","-0.13","-0.59","-0.54","0.958821281362501","0.998090095000907","0.997081130376452","0.999916112323835","0.999999649445661","0.999624400778579","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.7","2.3","2.3","1.9","5.7","2.2","1.2","1.6","3.5","2.6","1.8","3.3","4.7","3.0","3.0","0.7","1.1","3.7","5.5","1.8","1.1","1.1","","0.7","","3.7","","1.1","4.1","3.2","2.0","3.6","2.4","0.7","1.3","","1.8","1.8","2.0","2.6","1.4"
"1474","","False","","C7 H4 Br N O S","Full match","No results","No results","No results","No results","-1.01","228.91947","227.91219","3.554","5603886.35565844","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","3118092.86359758","2706052.35344024","3470361.22984224","3928269.61529564","4348283.5598105","28.4086467041929","38.173749695446","12.7308769161805","47.2699212882948","20.0598022467475","0.898","0.780","1.132","1.253","0.689","1.107","-0.15","-0.36","0.18","0.33","-0.54","0.15","0.993800125423657","0.693367390092595","0.845327000916989","0.963015007563521","0.9985623366529","0.458398217423794","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.857764864141239","7.6","4.7","5.9","5.9","5.5","5.5","3.6","5.6","7.4","4.2","5.4","","3.1","2.3","5.0","3.8","4.2","6.5","6.5","6.9","7.2","6.1","5.4","7.6","6.9","5.2","","5.6","3.3","3.3","4.5","4.1","5.0","4.7","4.3","4.3","5.9","4.0","5.9","5.5","5.9"
"1493","","False","N-Butylbenzenesulfonamide","C10 H15 N O2 S","Full match","Full match","No results","Partial match","No results","-1.49","213.08203","212.07476","3.945","7310804.61035906","2","2","94.4","60.6","","No matches found","No matches found","PreferredDDA","[M-H]-1","3345368.76843014","4186800.98762811","3677167.56541294","3760790.56039082","4190937.51498191","48.5475266659063","19.210617677009","17.4509926710094","35.6791433068664","22.8851903461978","0.910","1.139","1.023","1.140","1.113","1.114","-0.14","0.19","0.03","0.19","0.15","0.16","0.482290198056633","0.795899763468284","0.98951927139857","0.967038694996064","0.965952369625965","0.999797190829428","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","6.7","3.0","3.3","1.8","2.2","0.8","0.5","0.5","2.2","3.3","4.1","6.4","3.0","3.0","4.1","3.0","3.0","4.5","3.3","2.2","3.7","2.6","2.6","4.8","3.0","6.7","2.7","2.3","4.6","","1.6","4.2","1.6","3.2","2.4","2.8","4.0","1.7","2.8","2.4","5.1"
"1495","","False","Prostaglandin F3a","C20 H32 O5","Not the top hit","Full match","No results","Not the top hit","Partial match","1.77","352.22560","351.21828","2.305","12491779.614849","40","19","94.4","9.7","","Multiple matches found","Multiple matches found","PreferredDDA","[M-H]-1","1488762.63309217","5566858.41061322","4545740.67368136","3762431.16863124","5146207.76309567","84.4863355254312","50.4036116615032","65.5839020240589","84.4779750239621","47.5855946946622","0.328","1.225","0.828","1.132","1.480","1.368","-1.61","0.29","-0.27","0.18","0.57","0.45","0.659086570626561","0.719967021821674","0.999820792778288","0.653479759015166","0.619016599647543","0.550127945621692","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.951861718791359","5.6","0.8","","1.2","","1.6","3.1","","","1.8","1.1","2.4","3.2","2.2","5.5","4.5","2.6","","","","","","2.6","1.1","1.4","0.7","","1.4","1.4","","1.8","3.2","5.6","5.2","5.1","5.2","","2.4","5.5","5.2","4.8"
"1498","","False","","C15 H22 N4","Invalid mass","No results","No results","No match","No match","-5.07","258.18314","257.17594","5.456","5545749.20078691","6","0","","","","Multiple matches found","No matches found","PreferredDDA","[M-H]-1","1527369.64952224","706553.990839466","804154.991572931","1102693.49681958","634673.16378862","70.1518057395958","37.3701499916764","107.544251247798","93.6621966255741","27.7755503990673","1.899","0.879","1.371","0.789","0.641","0.576","0.93","-0.19","0.46","-0.34","-0.64","-0.80","0.882601811118499","0.712163357547358","0.975408038239718","0.317546646364665","0.357288239880551","0.107167036739016","0.999999999990232","0.999999999971901","0.99999999999954","0.78232945401952","0.999999999980223","0.343256230273292","6.4","3.1","2.3","3.1","","5.2","3.0","4.8","1.2","1.9","2.9","1.0","1.9","3.2","","","1.7","6.0","6.4","3.1","3.5","0.6","0.2","1.2","1.2","5.0","0.5","0.8","2.0","5.2","","3.1","0.5","2.4","6.4","3.4","4.3","","2.2","4.3","3.0"
"1559","","False","","C2 H2 Cl2 O4 S2","Full match","No results","No results","No results","No results","2.66","223.87775","222.87046","2.847","10129468.8444362","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","5579861.29050236","3045686.80969188","3324048.92677055","6236867.71080977","3278097.13277502","35.8223684212244","51.3163308101604","61.3069369432012","52.6141808336673","16.682733508727","1.679","0.916","1.876","0.986","0.488","0.526","0.75","-0.13","0.91","-0.02","-1.03","-0.93","0.97578542804935","0.880293174834933","0.999711372582048","0.999981665999916","0.79251265135861","0.998570304309386","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","7.2","6.1","4.7","5.7","5.4","6.7","6.9","5.4","7.2","4.1","3.3","","4.1","3.3","3.7","3.7","5.6","6.2","5.8","4.8","3.7","3.1","2.7","5.2","3.7","5.5","","4.8","5.5","5.5","5.6","5.2","4.8","5.6","4.5","6.0","6.0","6.0","5.6","6.4","6.7"
"1599","","False","","","No results","No results","No results","No results","No results","","305.05995","304.05269","0.639","3423676.55838815","0","0","","","","No matches found","No matches found","PreferredDDA","[M-H]-1","111465.063386228","930961.753887216","933625.249584185","63196.1158149206","749859.941410884","167.91465814213","102.6661827628","92.4556074243442","166.105217246564","66.5473069460072","0.119","0.997","0.068","0.803","14.731","11.866","-3.07","0.00","-3.88","-0.32","3.88","3.57","0.502805579828134","0.999812708067058","0.319510353393375","0.999987277083232","0.409325468059564","0.278600388166565","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.626635919021169","6.0","","5.8","","5.6","","","","4.9","5.4","6.0","","4.8","5.4","5.8","5.2","","","","4.2","6.0","5.4","5.2","4.8","5.4","","","4.6","","","4.2","","","4.8","5.2","5.4","5.2","","5.8","5.4","5.4"
"1607","","False","","C20 H37 N4 O7 P","Full match","No results","No results","No match","No match","2.28","476.24107","475.23380","5.520","6112901.74756347","1","0","","","","Multiple matches found","Single match found","PreferredDDA","[M-H]-1","409798.321631343","639937.843344221","354071.523665638","1099393.53712726","333385.336363378","100.315189393998","56.4968034640952","158.345016630827","98.3128467226186","99.4989972881632","1.157","1.807","3.105","0.942","0.582","0.303","0.21","0.85","1.63","-0.09","-0.78","-1.72","0.999715830848773","0.97696198199041","0.991597987524385","0.989970349648969","0.841953429442953","0.891522582987273","0.999999999990232","0.999999999971901","0.99999999999954","0.999999999839485","0.999999999980223","0.999999999998553","5.2","3.3","","","","","2.2","","1.7","","","","","1.2","3.1","2.0","2.3","","3.5","4.5","","3.3","","1.0","4.6","","","","","5.2","0.7","3.0","2.7","3.5","3.9","","","","","",""
